,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
gaussianNB_clr_1e-07,gaussianNB,clr,1e-07,0.04253697395324707,0.42755344418052255,0.6223277909738717,0.7529691211401425,0.9358669833729216,1.0,0.42755344418052255,0.42755344418052255
gaussianNB_clr_1e-06,gaussianNB,clr,1e-06,0.04247093200683594,0.42755344418052255,0.6223277909738717,0.7529691211401425,0.9358669833729216,1.0,0.42755344418052255,0.42755344418052255
gaussianNB_clr_1e-05,gaussianNB,clr,1e-05,0.042610883712768555,0.42755344418052255,0.6223277909738717,0.7529691211401425,0.9358669833729216,1.0,0.42755344418052255,0.42755344418052255
gaussianNB_clr_0.0001,gaussianNB,clr,0.0001,0.0426180362701416,0.42755344418052255,0.6223277909738717,0.7529691211401425,0.9358669833729216,1.0,0.42755344418052255,0.42755344418052255
gaussianNB_clr_0.001,gaussianNB,clr,0.001,0.042474985122680664,0.42755344418052255,0.6223277909738717,0.7529691211401425,0.9358669833729216,1.0,0.42755344418052255,0.42755344418052255
gaussianNB_clr_0.01,gaussianNB,clr,0.01,0.042585134506225586,0.42755344418052255,0.6223277909738717,0.7529691211401425,0.9358669833729216,1.0,0.42755344418052255,0.42755344418052255
gaussianNB_clr_0.1,gaussianNB,clr,0.1,0.04272580146789551,0.4251781472684085,0.6199524940617577,0.7553444180522565,0.9370546318289786,1.0,0.4251781472684085,0.4251781472684085
gaussianNB_clr_1,gaussianNB,clr,1.0,0.04260587692260742,0.4251781472684085,0.6448931116389549,0.7755344418052257,0.9501187648456056,1.0,0.4251781472684085,0.4251781472684085
gaussianNB_clr_10,gaussianNB,clr,10.0,0.04243040084838867,0.3527315914489311,0.503562945368171,0.7541567695961995,0.9216152019002375,1.0,0.3527315914489311,0.3527315914489311
gaussianNB_clr_100,gaussianNB,clr,100.0,0.042610883712768555,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.5,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_clr_1000,gaussianNB,clr,1000.0,0.042435646057128906,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.4477434679334917,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_multiplicative_replacement_0,gaussianNB,multiplicative_replacement,0.0,0.042791128158569336,0.48931116389548696,0.6543942992874109,0.7161520190023754,0.9358669833729216,1.0,0.48931116389548696,0.48931116389548696
gaussianNB_multiplicative_replacement_1e-10,gaussianNB,multiplicative_replacement,1e-10,0.04259610176086426,0.48931116389548696,0.6543942992874109,0.7161520190023754,0.9358669833729216,1.0,0.48931116389548696,0.48931116389548696
gaussianNB_multiplicative_replacement_1e-09,gaussianNB,multiplicative_replacement,1e-09,0.04271101951599121,0.48931116389548696,0.6532066508313539,0.7149643705463183,0.9358669833729216,1.0,0.48931116389548696,0.48931116389548696
gaussianNB_multiplicative_replacement_1e-08,gaussianNB,multiplicative_replacement,1e-08,0.04244828224182129,0.48931116389548696,0.6520190023752969,0.7149643705463183,0.9334916864608076,1.0,0.48931116389548696,0.48931116389548696
gaussianNB_multiplicative_replacement_1e-07,gaussianNB,multiplicative_replacement,1e-07,0.04262185096740723,0.498812351543943,0.661520190023753,0.7280285035629454,0.9311163895486936,1.0,0.498812351543943,0.498812351543943
gaussianNB_multiplicative_replacement_1e-06,gaussianNB,multiplicative_replacement,1e-06,0.042466163635253906,0.5819477434679335,0.7007125890736342,0.7743467933491687,0.9358669833729216,1.0,0.5819477434679335,0.5819477434679335
gaussianNB_multiplicative_replacement_1e-05,gaussianNB,multiplicative_replacement,1e-05,0.04260826110839844,0.6520190023752969,0.7719714964370546,0.8420427553444181,0.9489311163895487,1.0,0.6520190023752969,0.6520190023752969
gaussianNB_multiplicative_replacement_0.0001,gaussianNB,multiplicative_replacement,0.0001,0.04251909255981445,0.5403800475059383,0.6983372921615202,0.827790973871734,0.9703087885985748,1.0,0.5403800475059383,0.5403800475059383
gaussianNB_multiplicative_replacement_0.001,gaussianNB,multiplicative_replacement,0.001,0.04273509979248047,0.342042755344418,0.5095011876484561,0.5783847980997625,0.7494061757719715,1.0,0.342042755344418,0.342042755344418
gaussianNB_multiplicative_replacement_0.01,gaussianNB,multiplicative_replacement,0.01,0.04245877265930176,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.5391923990498813,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_multiplicative_replacement_0.1,gaussianNB,multiplicative_replacement,0.1,0.0479586124420166,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.32185273159144895,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_multiplicative_replacement_1,gaussianNB,multiplicative_replacement,1.0,0.042403221130371094,0.020190023752969122,0.03681710213776722,0.055819477434679333,0.6068883610451307,1.0,0.020190023752969122,0.020190023752969122
gaussianNB_multiplicative_replacement_10,gaussianNB,multiplicative_replacement,10.0,0.04236173629760742,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.4477434679334917,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_multiplicative_replacement_100,gaussianNB,multiplicative_replacement,100.0,0.04243302345275879,0.020190023752969122,0.03681710213776722,0.055819477434679333,0.5,1.0,0.020190023752969122,0.020190023752969122
gaussianNB_multiplicative_replacement_1000,gaussianNB,multiplicative_replacement,1000.0,0.0425417423248291,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.5,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_raw_0,gaussianNB,raw,0.0,0.07624101638793945,0.4809976247030879,0.5593824228028503,0.6104513064133017,0.8836104513064132,1.0,0.4809976247030879,0.4809976247030879
gaussianNB_raw_1e-10,gaussianNB,raw,1e-10,0.07574105262756348,0.4809976247030879,0.5593824228028503,0.6104513064133017,0.8836104513064132,1.0,0.4809976247030879,0.4809976247030879
gaussianNB_raw_1e-09,gaussianNB,raw,1e-09,0.07546710968017578,0.4821852731591449,0.5593824228028503,0.6104513064133017,0.8836104513064132,1.0,0.4821852731591449,0.4821852731591449
gaussianNB_raw_1e-08,gaussianNB,raw,1e-08,0.07601094245910645,0.4821852731591449,0.5593824228028503,0.6104513064133017,0.8847980997624703,1.0,0.4821852731591449,0.4821852731591449
gaussianNB_raw_1e-07,gaussianNB,raw,1e-07,0.07663798332214355,0.47387173396674587,0.5475059382422803,0.6057007125890737,0.8788598574821853,1.0,0.47387173396674587,0.47387173396674587
gaussianNB_raw_1e-06,gaussianNB,raw,1e-06,0.07584786415100098,0.47862232779097386,0.5534441805225653,0.6128266033254157,0.8824228028503563,1.0,0.47862232779097386,0.47862232779097386
gaussianNB_raw_1e-05,gaussianNB,raw,1e-05,0.07687711715698242,0.47980997624703087,0.5605700712589073,0.6140142517814727,0.8859857482185273,1.0,0.47980997624703087,0.47980997624703087
gaussianNB_raw_0.0001,gaussianNB,raw,0.0001,0.07699203491210938,0.48931116389548696,0.6543942992874109,0.7078384798099763,0.9346793349168646,1.0,0.48931116389548696,0.48931116389548696
gaussianNB_raw_0.001,gaussianNB,raw,0.001,0.07573318481445312,0.5783847980997625,0.7422802850356295,0.8087885985748219,0.9406175771971497,1.0,0.5783847980997625,0.5783847980997625
gaussianNB_raw_0.01,gaussianNB,raw,0.01,0.07570600509643555,0.6543942992874109,0.8099762470308789,0.8729216152019003,0.9513064133016627,1.0,0.6543942992874109,0.6543942992874109
gaussianNB_raw_0.1,gaussianNB,raw,0.1,0.07568478584289551,0.5285035629453682,0.7636579572446556,0.8788598574821853,0.9548693586698337,1.0,0.5285035629453682,0.5285035629453682
gaussianNB_raw_1,gaussianNB,raw,1.0,0.07676100730895996,0.3016627078384798,0.4655581947743468,0.7327790973871734,0.9382422802850356,1.0,0.3016627078384798,0.3016627078384798
gaussianNB_raw_10,gaussianNB,raw,10.0,0.07585000991821289,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.32185273159144895,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_raw_100,gaussianNB,raw,100.0,0.07617402076721191,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.32185273159144895,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_raw_1000,gaussianNB,raw,1000.0,0.07548975944519043,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.32185273159144895,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_standard_scalar_0,gaussianNB,standard_scalar,0.0,0.04277801513671875,0.4524940617577197,0.5154394299287411,0.5570071258907363,0.8467933491686461,1.0,0.4524940617577197,0.4524940617577197
gaussianNB_standard_scalar_1e-10,gaussianNB,standard_scalar,1e-10,0.04241299629211426,0.4524940617577197,0.5154394299287411,0.5570071258907363,0.8467933491686461,1.0,0.4524940617577197,0.4524940617577197
gaussianNB_standard_scalar_1e-09,gaussianNB,standard_scalar,1e-09,0.04267120361328125,0.45368171021377673,0.5154394299287411,0.5570071258907363,0.8467933491686461,1.0,0.45368171021377673,0.45368171021377673
gaussianNB_standard_scalar_1e-08,gaussianNB,standard_scalar,1e-08,0.042402029037475586,0.45368171021377673,0.5130641330166271,0.5570071258907363,0.8456057007125891,1.0,0.45368171021377673,0.45368171021377673
gaussianNB_standard_scalar_1e-07,gaussianNB,standard_scalar,1e-07,0.04251503944396973,0.4501187648456057,0.5106888361045131,0.5558194774346793,0.8444180522565321,1.0,0.4501187648456057,0.4501187648456057
gaussianNB_standard_scalar_1e-06,gaussianNB,standard_scalar,1e-06,0.0424807071685791,0.4477434679334917,0.5095011876484561,0.5546318289786223,0.8444180522565321,1.0,0.4477434679334917,0.4477434679334917
gaussianNB_standard_scalar_1e-05,gaussianNB,standard_scalar,1e-05,0.0424962043762207,0.4524940617577197,0.5130641330166271,0.5570071258907363,0.8467933491686461,1.0,0.4524940617577197,0.4524940617577197
gaussianNB_standard_scalar_0.0001,gaussianNB,standard_scalar,0.0001,0.0426487922668457,0.4501187648456057,0.5213776722090261,0.5653206650831354,0.8551068883610451,1.0,0.4501187648456057,0.4501187648456057
gaussianNB_standard_scalar_0.001,gaussianNB,standard_scalar,0.001,0.04234480857849121,0.4679334916864608,0.5831353919239906,0.6520190023752969,0.9180522565320665,1.0,0.4679334916864608,0.4679334916864608
gaussianNB_standard_scalar_0.01,gaussianNB,standard_scalar,0.01,0.04240679740905762,0.5380047505938242,0.7125890736342043,0.7814726840855107,0.9346793349168646,1.0,0.5380047505938242,0.5380047505938242
gaussianNB_standard_scalar_0.1,gaussianNB,standard_scalar,0.1,0.04265594482421875,0.5878859857482185,0.7505938242280285,0.8396674584323041,0.9323040380047506,1.0,0.5878859857482185,0.5878859857482185
gaussianNB_standard_scalar_1,gaussianNB,standard_scalar,1.0,0.04238104820251465,0.3669833729216152,0.5403800475059383,0.7731591448931117,0.9596199524940617,1.0,0.3669833729216152,0.3669833729216152
gaussianNB_standard_scalar_10,gaussianNB,standard_scalar,10.0,0.04246091842651367,0.032066508313539195,0.039192399049881234,0.5653206650831354,0.9085510688836105,1.0,0.032066508313539195,0.032066508313539195
gaussianNB_standard_scalar_100,gaussianNB,standard_scalar,100.0,0.04238104820251465,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.32185273159144895,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_standard_scalar_1000,gaussianNB,standard_scalar,1000.0,0.04235982894897461,0.020190023752969122,0.03681710213776722,0.055819477434679333,0.32185273159144895,1.0,0.020190023752969122,0.020190023752969122
gaussianNB_total_sum_0,gaussianNB,total_sum,0.0,0.07650375366210938,0.48931116389548696,0.6543942992874109,0.7161520190023754,0.9358669833729216,1.0,0.48931116389548696,0.48931116389548696
gaussianNB_total_sum_1e-10,gaussianNB,total_sum,1e-10,0.07872319221496582,0.48931116389548696,0.6543942992874109,0.7161520190023754,0.9358669833729216,1.0,0.48931116389548696,0.48931116389548696
gaussianNB_total_sum_1e-09,gaussianNB,total_sum,1e-09,0.07579803466796875,0.48931116389548696,0.6543942992874109,0.7161520190023754,0.9358669833729216,1.0,0.48931116389548696,0.48931116389548696
gaussianNB_total_sum_1e-08,gaussianNB,total_sum,1e-08,0.07644915580749512,0.4857482185273159,0.6472684085510689,0.7114014251781473,0.9323040380047506,1.0,0.4857482185273159,0.4857482185273159
gaussianNB_total_sum_1e-07,gaussianNB,total_sum,1e-07,0.0758218765258789,0.501187648456057,0.66270783847981,0.7280285035629454,0.9311163895486936,1.0,0.501187648456057,0.501187648456057
gaussianNB_total_sum_1e-06,gaussianNB,total_sum,1e-06,0.0756537914276123,0.5843230403800475,0.7066508313539193,0.7779097387173397,0.9394299287410927,1.0,0.5843230403800475,0.5843230403800475
gaussianNB_total_sum_1e-05,gaussianNB,total_sum,1e-05,0.07606816291809082,0.6484560570071259,0.7695961995249406,0.8456057007125891,0.9489311163895487,1.0,0.6484560570071259,0.6484560570071259
gaussianNB_total_sum_0.0001,gaussianNB,total_sum,0.0001,0.07583880424499512,0.5427553444180523,0.6876484560570071,0.827790973871734,0.9703087885985748,1.0,0.5427553444180523,0.5427553444180523
gaussianNB_total_sum_0.001,gaussianNB,total_sum,0.001,0.07655596733093262,0.36342042755344417,0.5130641330166271,0.5771971496437055,0.7446555819477435,1.0,0.36342042755344417,0.36342042755344417
gaussianNB_total_sum_0.01,gaussianNB,total_sum,0.01,0.07639193534851074,0.0166270783847981,0.03800475059382423,0.057007125890736345,0.5581947743467933,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_total_sum_0.1,gaussianNB,total_sum,0.1,0.07882022857666016,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.5,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_total_sum_1,gaussianNB,total_sum,1.0,0.07724189758300781,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.6068883610451307,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_total_sum_10,gaussianNB,total_sum,10.0,0.07742476463317871,0.0166270783847981,0.035629453681710214,0.055819477434679333,0.5,1.0,0.0166270783847981,0.0166270783847981
gaussianNB_total_sum_100,gaussianNB,total_sum,100.0,0.08174896240234375,0.020190023752969122,0.039192399049881234,0.055819477434679333,0.4477434679334917,1.0,0.020190023752969122,0.020190023752969122
gaussianNB_total_sum_1000,gaussianNB,total_sum,1000.0,0.08041501045227051,0.0166270783847981,0.03681710213776722,0.055819477434679333,0.32185273159144895,1.0,0.0166270783847981,0.0166270783847981
knn_binary_0,knn,binary,0.0,0.017451047897338867,0.850356294536817,0.9572446555819477,0.9762470308788599,0.995249406175772,1.0,0.850356294536817,0.850356294536817
knn_binary_1e-10,knn,binary,1e-10,0.017805099487304688,0.8491686460807601,0.9572446555819477,0.9762470308788599,0.995249406175772,1.0,0.8491686460807601,0.8491686460807601
knn_binary_1e-09,knn,binary,1e-09,0.016427993774414062,0.8479809976247031,0.9572446555819477,0.9762470308788599,0.995249406175772,1.0,0.8479809976247031,0.8479809976247031
knn_binary_1e-08,knn,binary,1e-08,0.017119169235229492,0.8479809976247031,0.9584323040380047,0.9762470308788599,0.995249406175772,1.0,0.8479809976247031,0.8479809976247031
knn_binary_1e-07,knn,binary,1e-07,0.0172727108001709,0.8491686460807601,0.9584323040380047,0.9762470308788599,0.995249406175772,1.0,0.8491686460807601,0.8491686460807601
knn_binary_1e-06,knn,binary,1e-06,0.01710796356201172,0.8479809976247031,0.9584323040380047,0.9762470308788599,0.995249406175772,1.0,0.8479809976247031,0.8479809976247031
knn_binary_1e-05,knn,binary,1e-05,0.017628908157348633,0.8479809976247031,0.9584323040380047,0.9762470308788599,0.995249406175772,1.0,0.8479809976247031,0.8479809976247031
knn_binary_0.0001,knn,binary,0.0001,0.01762104034423828,0.8479809976247031,0.9584323040380047,0.9762470308788599,0.995249406175772,1.0,0.8479809976247031,0.8479809976247031
knn_binary_0.001,knn,binary,0.001,0.017138957977294922,0.8515439429928741,0.9584323040380047,0.9762470308788599,0.995249406175772,1.0,0.8515439429928741,0.8515439429928741
knn_binary_0.01,knn,binary,0.01,0.01756906509399414,0.850356294536817,0.9584323040380047,0.9762470308788599,0.995249406175772,1.0,0.850356294536817,0.850356294536817
knn_binary_0.1,knn,binary,0.1,0.017351865768432617,0.8479809976247031,0.9572446555819477,0.9774346793349169,0.996437054631829,1.0,0.8479809976247031,0.8479809976247031
knn_binary_1,knn,binary,1.0,0.017441987991333008,0.7541567695961995,0.9109263657957245,0.9619952494061758,0.9869358669833729,1.0,0.7541567695961995,0.7541567695961995
knn_binary_10,knn,binary,10.0,0.017171859741210938,0.34441805225653205,0.6769596199524941,0.8408551068883611,0.9596199524940617,1.0,0.34441805225653205,0.34441805225653205
knn_binary_100,knn,binary,100.0,0.017516136169433594,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9596199524940617,1.0,0.3646080760095012,0.3646080760095012
knn_binary_1000,knn,binary,1000.0,0.017302751541137695,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
knn_clr_0,knn,clr,0.0,0.0030868053436279297,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_1e-10,knn,clr,1e-10,0.0030059814453125,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_1e-09,knn,clr,1e-09,0.0030469894409179688,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_1e-08,knn,clr,1e-08,0.003016948699951172,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_1e-07,knn,clr,1e-07,0.0030870437622070312,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_1e-06,knn,clr,1e-06,0.003059864044189453,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_1e-05,knn,clr,1e-05,0.0030918121337890625,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_0.0001,knn,clr,0.0001,0.0030829906463623047,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_0.001,knn,clr,0.001,0.003174304962158203,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_0.01,knn,clr,0.01,0.003081798553466797,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.996437054631829,1.0,0.8586698337292161,0.8586698337292161
knn_clr_0.1,knn,clr,0.1,0.0033059120178222656,0.8586698337292161,0.9584323040380047,0.9774346793349169,0.995249406175772,1.0,0.8586698337292161,0.8586698337292161
knn_clr_1,knn,clr,1.0,0.0031969547271728516,0.8586698337292161,0.9608076009501187,0.9809976247030879,0.996437054631829,1.0,0.8586698337292161,0.8586698337292161
knn_clr_10,knn,clr,10.0,0.003462076187133789,0.7387173396674585,0.9192399049881235,0.9691211401425178,0.9916864608076009,1.0,0.7387173396674585,0.7387173396674585
knn_clr_100,knn,clr,100.0,0.003725767135620117,0.31235154394299286,0.5261282660332541,0.8598574821852731,0.9631828978622328,1.0,0.31235154394299286,0.31235154394299286
knn_clr_1000,knn,clr,1000.0,0.00327301025390625,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
knn_multiplicative_replacement_0,knn,multiplicative_replacement,0.0,0.0030159950256347656,0.8527315914489311,0.9560570071258907,0.9833729216152018,0.994061757719715,1.0,0.8527315914489311,0.8527315914489311
knn_multiplicative_replacement_1e-10,knn,multiplicative_replacement,1e-10,0.0030210018157958984,0.8515439429928741,0.9560570071258907,0.9833729216152018,0.994061757719715,1.0,0.8515439429928741,0.8515439429928741
